time,temperature_2m_max (°F),precipitation_sum (inch)
5/12/2006,85.2,0
5/13/2006,90.6,0
5/14/2006,82.6,0.173
5/15/2006,80.5,0
5/16/2006,81.4,0
5/17/2006,85.6,0
5/18/2006,88.7,0
5/19/2006,91.3,0
5/20/2006,88,0
5/21/2006,87.6,0.008
5/22/2006,84.7,0.083
5/23/2006,89.5,0
5/24/2006,88.6,0.024
5/25/2006,88.6,0.012
5/26/2006,89.4,0
5/27/2006,90,0.016
5/28/2006,89.5,0.091
5/29/2006,87.5,0.22
5/30/2006,82.9,0.205
5/31/2006,77.1,0.24
6/1/2006,83,0.657
6/2/2006,87.4,0
6/3/2006,86.4,0.004
6/4/2006,88.5,0
6/5/2006,90.9,0
6/6/2006,91.7,0
6/7/2006,92.1,0
6/8/2006,92.3,0
6/9/2006,93.7,0
6/10/2006,93.3,0
6/11/2006,92.9,0
6/12/2006,95.4,0
6/13/2006,99.2,0.02
6/14/2006,93.1,0
6/15/2006,90.2,0.043
6/16/2006,83.1,0.295
6/17/2006,87.5,0.173
6/18/2006,89.1,1.13
6/19/2006,80.2,1.685
6/20/2006,80.1,1.13
6/21/2006,87.4,0.031
6/22/2006,88.4,0.063
6/23/2006,88.6,0.008
6/24/2006,87.7,0
6/25/2006,91.4,0
6/26/2006,89.5,0
6/27/2006,87.8,0
6/28/2006,88.8,0
6/29/2006,88.1,0
6/30/2006,87.7,0.051
7/1/2006,86.7,0.067
7/2/2006,84.1,0.087
7/3/2006,80,0.437
7/4/2006,84.8,1.035
7/5/2006,83.8,2.059
7/6/2006,83.6,0.157
7/7/2006,86.1,0.059
7/8/2006,87.5,0.303
7/9/2006,85.5,0.299
7/10/2006,89.4,0.055
7/11/2006,89,0
7/12/2006,89.9,0
7/13/2006,87.6,0.016
7/14/2006,87.1,0.114
7/15/2006,90.6,0
7/16/2006,92,0
7/17/2006,93.2,0
7/18/2006,91.8,0.016
7/19/2006,90.4,0
7/20/2006,89.3,0.016
7/21/2006,91.9,0.024
7/22/2006,93.3,0.035
7/23/2006,90.1,0.394
7/24/2006,86.8,0.122
7/25/2006,81.9,0.874
7/26/2006,78.1,2.988
7/27/2006,87.8,0.016
7/28/2006,89.4,0.008
7/29/2006,89.4,0
7/30/2006,87.9,0.075
7/31/2006,88.3,0.055
8/1/2006,88.6,0.067
8/2/2006,89,0
8/3/2006,88.6,0.02
8/4/2006,90.7,0.059
8/5/2006,90.3,0
8/6/2006,85,0.299
8/7/2006,88.2,0.358
8/8/2006,88.9,0.075
8/9/2006,90.7,0
8/10/2006,90.6,0.213
8/11/2006,88.9,0.035
8/12/2006,90.1,0.031
8/13/2006,92,0
8/14/2006,92.9,0
8/15/2006,94.3,0
8/16/2006,95.1,0
8/17/2006,95.8,0.055
8/18/2006,93.3,0
8/19/2006,89.9,0.142
8/20/2006,92.9,0.035
8/21/2006,92.2,0.012
8/22/2006,91.2,0.055
8/23/2006,89.5,0.173
8/24/2006,93.1,0.004
8/25/2006,92.3,0.024
8/26/2006,90.7,0.094
8/27/2006,91.7,0.059
8/28/2006,94.5,0.122
8/29/2006,94,0.004
8/30/2006,93.4,0
8/31/2006,93.1,0
9/1/2006,92.2,0
9/2/2006,93.7,0
9/3/2006,92.2,0
9/4/2006,90.7,0
9/5/2006,79.2,0.024
9/6/2006,90.6,0
9/7/2006,89.3,0
9/8/2006,89.5,0
9/9/2006,81.7,0.827
9/10/2006,86.3,0.047
9/11/2006,89.3,0.024
9/12/2006,86.7,0
9/13/2006,89.9,0
9/14/2006,89.8,0
9/15/2006,89.4,0.213
9/16/2006,92.1,0.043
9/17/2006,90.3,0.24
9/18/2006,79.3,0.26
9/19/2006,86.3,0
9/20/2006,86,0
9/21/2006,88.8,0.043
9/22/2006,92.2,0.02
9/23/2006,92.2,0.232
9/24/2006,76.9,0.343
9/25/2006,80.3,0
9/26/2006,83.8,0
9/27/2006,87.3,0
9/28/2006,84,0.102
9/29/2006,86.2,0
9/30/2006,91.7,0.012
10/1/2006,90,0
10/2/2006,89.3,0.016
10/3/2006,86.9,0.035
10/4/2006,89,0
10/5/2006,90.7,0
10/6/2006,89.6,0
10/7/2006,83.8,0
10/8/2006,84.4,0
10/9/2006,83.4,0.055
10/10/2006,84.4,1.031
10/11/2006,82.3,0
10/12/2006,81.4,0.614
10/13/2006,72.3,0.079
10/14/2006,79.9,0
10/15/2006,78.4,1.398
10/16/2006,78.6,3.134
10/17/2006,87.7,0
10/18/2006,83.8,1.15
10/19/2006,75.4,0.181
10/20/2006,70.3,0
10/21/2006,77.2,0.425
10/22/2006,70.2,0.059
10/23/2006,66.7,0
10/24/2006,74.2,0.008
10/25/2006,76,0.138
10/26/2006,76,2.425
10/27/2006,74,0.567
10/28/2006,70.9,0
10/29/2006,74.1,0
10/30/2006,78.1,0
10/31/2006,80.4,0.008
11/1/2006,71.3,0.008
11/2/2006,62.6,0
11/3/2006,62.4,0
11/4/2006,70.2,0
11/5/2006,74.3,0.165
11/6/2006,73.6,0.575
11/7/2006,72.4,0
11/8/2006,77.6,0
11/9/2006,81.2,0
11/10/2006,82.9,0.15
11/11/2006,66.3,0
11/12/2006,63.3,0
11/13/2006,72.8,0.028
11/14/2006,78.7,0.024
11/15/2006,72.4,0.055
11/16/2006,59.2,0
11/17/2006,65.8,0
11/18/2006,69.1,0
11/19/2006,64.4,0
11/20/2006,59.8,0
11/21/2006,61.6,0
11/22/2006,69.4,0
11/23/2006,72.5,0
11/24/2006,72.3,0
11/25/2006,72.4,0
11/26/2006,73.3,0.02
11/27/2006,68.9,0.059
11/28/2006,78.4,0.087
11/29/2006,77.5,0.047
11/30/2006,73.9,0.193
12/1/2006,51.7,0
12/2/2006,55.2,0
12/3/2006,53.5,0
12/4/2006,51.5,0
12/5/2006,55,0
12/6/2006,67.9,0.008
12/7/2006,59.6,0.004
12/8/2006,47.6,0
12/9/2006,49.3,0
12/10/2006,62.5,0.142
12/11/2006,71.5,0.331
12/12/2006,72.1,0.02
12/13/2006,70.2,0
12/14/2006,72.1,0
12/15/2006,73.5,0
12/16/2006,76.2,0
12/17/2006,76.8,0.004
12/18/2006,69.6,0.157
12/19/2006,68.5,0.161
12/20/2006,74.1,0.146
12/21/2006,66.4,0.669
12/22/2006,61.1,0
12/23/2006,61.2,0.059
12/24/2006,49.4,1.524
12/25/2006,51.7,0.039
12/26/2006,53.4,0
12/27/2006,60.9,0
12/28/2006,69.9,0
12/29/2006,67.9,2.61
12/30/2006,64.6,0.386
12/31/2006,61,0
1/1/2007,54.4,0
1/2/2007,54.4,0
1/3/2007,55.6,0.591
1/4/2007,64.1,2.378
1/5/2007,70.1,0
1/6/2007,61.8,0.154
1/7/2007,62.6,0
1/8/2007,58.3,0
1/9/2007,64.3,0
1/10/2007,63.7,0
1/11/2007,71.1,0
1/12/2007,75.2,0
1/13/2007,75.5,0.547
1/14/2007,76,0.701
1/15/2007,69,0.898
1/16/2007,38.8,0.024
1/17/2007,39.7,0.004
1/18/2007,43,0.193
1/19/2007,45.1,0.071
1/20/2007,62.2,0.213
1/21/2007,59.9,0.043
1/22/2007,53.4,0.012
1/23/2007,49.5,0.346
1/24/2007,45,1.13
1/25/2007,61.6,0
1/26/2007,61.7,0
1/27/2007,64.9,0.768
1/28/2007,51.8,0
1/29/2007,56.1,0
1/30/2007,50.6,0.154
1/31/2007,49.9,0.421
2/1/2007,49.9,0.197
2/2/2007,50.8,0
2/3/2007,52.1,0
2/4/2007,61.2,0
2/5/2007,62.5,0
2/6/2007,67.2,0
2/7/2007,71.5,0
2/8/2007,71.8,0.024
2/9/2007,60.5,0
2/10/2007,52.9,0
2/11/2007,54.1,0.024
2/12/2007,67.9,1.63
2/13/2007,61.1,0
2/14/2007,46.5,0
2/15/2007,45.6,0
2/16/2007,46.3,0
2/17/2007,60.7,0
2/18/2007,58,0
2/19/2007,67.2,0
2/20/2007,71,0.035
2/21/2007,76.5,0.047
2/22/2007,75.6,0
2/23/2007,69.7,0
2/24/2007,74.2,0.169
2/25/2007,65.3,0
2/26/2007,76.1,0
2/27/2007,74.3,0
2/28/2007,75,0.043
3/1/2007,70.6,0.071
3/2/2007,69.2,0
3/3/2007,62.8,0
3/4/2007,56.8,0
3/5/2007,63.2,0
3/6/2007,65.9,0
3/7/2007,69.4,0
3/8/2007,70.5,0
3/9/2007,73.3,0.02
3/10/2007,76.8,0.004
3/11/2007,73.7,0.035
3/12/2007,73.9,0.555
3/13/2007,70.2,0.189
3/14/2007,68.6,1.713
3/15/2007,74.5,0
3/16/2007,69.4,0
3/17/2007,68.1,0
3/18/2007,71.5,0
3/19/2007,74.3,0
3/20/2007,75.1,0.004
3/21/2007,76.2,0.02
3/22/2007,76.6,0
3/23/2007,76.5,0
3/24/2007,77.2,0.043
3/25/2007,76.9,0.024
3/26/2007,76,0.004
3/27/2007,78.4,0.142
3/28/2007,78.2,0.071
3/29/2007,79.3,0.008
3/30/2007,76.9,0.008
3/31/2007,71.2,1.189
4/1/2007,80.4,1.047
4/2/2007,78.7,0.398
4/3/2007,80.4,0.087
4/4/2007,70.8,0.291
4/5/2007,69.7,0
4/6/2007,69,0
4/7/2007,55.7,0.386
4/8/2007,49.7,0.421
4/9/2007,62.4,0
4/10/2007,77.4,0.031
4/11/2007,78.7,0.008
4/12/2007,75.3,0
4/13/2007,79.3,0.106
4/14/2007,73.7,0.539
4/15/2007,68.8,0
4/16/2007,69.9,0
4/17/2007,69.8,0.22
4/18/2007,72.4,0
4/19/2007,76.3,0
4/20/2007,75.9,0
4/21/2007,76.4,0
4/22/2007,77.5,0.008
4/23/2007,78.2,0.008
4/24/2007,77.6,0.028
4/25/2007,78.1,0.319
4/26/2007,76.6,0
4/27/2007,76.1,0
4/28/2007,82.2,0
4/29/2007,83,0
4/30/2007,82.4,0
5/1/2007,78.7,0.177
5/2/2007,80.5,0
5/3/2007,80.2,0.614
5/4/2007,83.6,0.016
5/5/2007,84,0
5/6/2007,84.1,0
5/7/2007,84.7,0
5/8/2007,82.3,0.028
5/9/2007,81.3,0
5/10/2007,80.4,0.063
5/11/2007,76,0.717
5/12/2007,84.4,0.008
5/13/2007,87.4,0.008
5/14/2007,87.3,0
5/15/2007,85.9,0
5/16/2007,82.5,0.039
5/17/2007,80.2,0
5/18/2007,79,0
5/19/2007,79.6,0
5/20/2007,80.4,0
5/21/2007,82,0.26
5/22/2007,79.3,0.102
5/23/2007,83.8,0.031
5/24/2007,83.6,0.134
5/25/2007,81.3,0.106
5/26/2007,80.9,0.063
5/27/2007,82.8,0.028
5/28/2007,75,1.358
5/29/2007,83.1,0.189
5/30/2007,85,0.024
5/31/2007,85.1,0.02
6/1/2007,83.8,0.016
6/2/2007,84.6,0.059
6/3/2007,87.7,0.012
6/4/2007,85.9,0.476
6/5/2007,86.1,0
6/6/2007,87.7,0.016
6/7/2007,89.5,0.004
6/8/2007,89.4,0.114
6/9/2007,90.8,0
6/10/2007,91.2,0.008
6/11/2007,91.5,0.031
6/12/2007,91.7,0
6/13/2007,90.2,0.039
6/14/2007,90.1,0.071
6/15/2007,86.6,1.165
6/16/2007,83,0.567
6/17/2007,83.1,0.346
6/18/2007,89,0.134
6/19/2007,86,0.232
6/20/2007,87,0.106
6/21/2007,86.9,0.083
6/22/2007,86.7,0.031
6/23/2007,85,0.031
6/24/2007,85.3,0.028
6/25/2007,82.3,0.28
6/26/2007,87.7,0.287
6/27/2007,87.8,0
6/28/2007,87.8,0
6/29/2007,87.5,0.094
6/30/2007,84,0.299
7/1/2007,87.4,0.228
7/2/2007,83,0.165
7/3/2007,80.8,0.72
7/4/2007,77.8,0.764
7/5/2007,81.5,1.496
7/6/2007,82.2,0.346
7/7/2007,87.9,0.248
7/8/2007,87.9,0.213
7/9/2007,88.9,0.024
7/10/2007,90.8,0
7/11/2007,89.1,0.008
7/12/2007,89,0.004
7/13/2007,90.2,0.016
7/14/2007,86.8,0.126
7/15/2007,83.8,0.626
7/16/2007,86.2,0.157
7/17/2007,87.1,0.299
7/18/2007,86.7,0.047
7/19/2007,84.9,0.071
7/20/2007,85.4,0.075
7/21/2007,88.6,0.067
7/22/2007,88.5,0.087
7/23/2007,88.7,0
7/24/2007,86.9,0
7/25/2007,85.9,0.016
7/26/2007,81.3,0.374
7/27/2007,80.9,1.217
7/28/2007,86.8,0.02
7/29/2007,87.4,0.051
7/30/2007,88.9,0.004
7/31/2007,90.2,0
8/1/2007,88.4,0.134
8/2/2007,84.7,0.76
8/3/2007,88.6,0.067
8/4/2007,88.3,0.083
8/5/2007,88.6,0
8/6/2007,89.7,0.016
8/7/2007,91,0.004
8/8/2007,92.2,0
8/9/2007,91.3,0
8/10/2007,92.9,0
8/11/2007,95.8,0.008
8/12/2007,97.5,0
8/13/2007,97.6,0
8/14/2007,99,0
8/15/2007,93.8,0.016
8/16/2007,84.9,0.406
8/17/2007,86.5,0.673
8/18/2007,88.6,0.193
8/19/2007,88.3,0.091
8/20/2007,88.3,0.016
8/21/2007,89.7,0.024
8/22/2007,90.9,0.039
8/23/2007,91.3,0
8/24/2007,91.5,0
8/25/2007,89.1,0.094
8/26/2007,92.2,0.008
8/27/2007,90.2,0.559
8/28/2007,87.5,0.098
8/29/2007,86.7,0.354
8/30/2007,88.4,0
8/31/2007,86.4,0.059
9/1/2007,87.3,0.417
9/2/2007,84.8,0.37
9/3/2007,85.6,0.909
9/4/2007,86,0.26
9/5/2007,86.9,0.303
9/6/2007,88.3,0.138
9/7/2007,88.8,0.024
9/8/2007,88.8,0.157
9/9/2007,86.2,0.197
9/10/2007,87.4,0
9/11/2007,87.8,0.083
9/12/2007,79.4,0.811
9/13/2007,86.2,0.047
9/14/2007,86.7,0
9/15/2007,86.5,0
9/16/2007,86.4,0
9/17/2007,87,0
9/18/2007,88.6,0.004
9/19/2007,87.6,0.035
9/20/2007,88,0
9/21/2007,87.8,0
9/22/2007,89.4,0
9/23/2007,88.1,0
9/24/2007,87.6,0.024
9/25/2007,87.4,0.071
9/26/2007,86.8,0.102
9/27/2007,88.4,0.059
9/28/2007,88.7,0.016
9/29/2007,86.1,0.059
9/30/2007,88.1,0.252
10/1/2007,87.7,0.024
10/2/2007,87.2,0
10/3/2007,88,0
10/4/2007,90.4,0
10/5/2007,85.3,0.087
10/6/2007,87.3,0.319
10/7/2007,84,0.122
10/8/2007,88,0.024
10/9/2007,89.6,0.024
10/10/2007,86.8,0
10/11/2007,85,0
10/12/2007,83.4,0
10/13/2007,83.2,0
10/14/2007,83.4,0
10/15/2007,85,0.079
10/16/2007,82.9,0.024
10/17/2007,88.6,0.035
10/18/2007,91.5,0
10/19/2007,85.9,0
10/20/2007,86.2,0
10/21/2007,85.9,0
10/22/2007,75.9,0.713
10/23/2007,67.9,0
10/24/2007,74.9,0
10/25/2007,67.5,0
10/26/2007,72.3,0
10/27/2007,74.2,0
10/28/2007,75.3,0
10/29/2007,74.3,0
10/30/2007,77.3,0
10/31/2007,80.7,0
11/1/2007,81.5,0
11/2/2007,81.7,0
11/3/2007,81.6,0
11/4/2007,81.7,0
11/5/2007,83.1,0
11/6/2007,73.7,0
11/7/2007,66.4,0
11/8/2007,74.2,0
11/9/2007,83.2,0
11/10/2007,80.3,0.008
11/11/2007,79.4,0
11/12/2007,80.5,0.02
11/13/2007,82.1,0.016
11/14/2007,84.5,0
11/15/2007,68.8,0
11/16/2007,70.6,0
11/17/2007,76,0.264
11/18/2007,76,2.689
11/19/2007,76,0.031
11/20/2007,77.8,0.256
11/21/2007,80.2,0.63
11/22/2007,58.3,0
11/23/2007,51.9,0.055
11/24/2007,49.8,0.882
11/25/2007,50.2,0.453
11/26/2007,57.1,0
11/27/2007,58,0
11/28/2007,68.1,0
11/29/2007,69.7,0
11/30/2007,71.2,0.008
12/1/2007,74.4,0
12/2/2007,78.8,0.028
12/3/2007,64.3,0
12/4/2007,60.3,0
12/5/2007,70.9,0
12/6/2007,69.7,0
12/7/2007,78.6,0.004
12/8/2007,78.6,0.016
12/9/2007,78.2,0.035
12/10/2007,77.5,0.059
12/11/2007,79.4,0.024
12/12/2007,71.6,0.118
12/13/2007,57,0.177
12/14/2007,66.7,0.008
12/15/2007,67.7,0.583
12/16/2007,50.4,0
12/17/2007,56.8,0
12/18/2007,71.7,0.016
12/19/2007,73.3,0.087
12/20/2007,73.7,0.35
12/21/2007,70.6,0
12/22/2007,71.2,0.118
12/23/2007,50,0
12/24/2007,57.6,0
12/25/2007,60,0
12/26/2007,65.5,0.453
12/27/2007,59.4,0
12/28/2007,66.6,0.268
12/29/2007,56.1,0
12/30/2007,65.3,0
12/31/2007,70.9,0
1/1/2008,53.5,0
1/2/2008,47.2,0
1/3/2008,46.9,0
1/4/2008,63.9,0
1/5/2008,73.2,0.012
1/6/2008,76.3,0.004
1/7/2008,76.4,0.039
