time,temperature_2m_max (°F),precipitation_sum (inch)
10/7/2005,72.9,0
10/8/2005,80.1,0
10/9/2005,73.8,0.217
10/10/2005,43.8,1.791
10/11/2005,36.7,0.197
10/12/2005,51.6,0
10/13/2005,62.5,0
10/14/2005,70,0
10/15/2005,70.8,0
10/16/2005,72.5,0
10/17/2005,73.1,0
10/18/2005,73.9,0
10/19/2005,67.2,0.469
10/20/2005,66.4,0.035
10/21/2005,59.9,0.067
10/22/2005,60,0
10/23/2005,52,0
10/24/2005,66.6,0
10/25/2005,67.2,0
10/26/2005,64.6,0
10/27/2005,66.2,0
10/28/2005,68.7,0
10/29/2005,62.7,0.087
10/30/2005,52.4,0.094
10/31/2005,55.2,0.142
11/1/2005,66.8,0
11/2/2005,70.4,0
11/3/2005,66.4,0
11/4/2005,62.7,0
11/5/2005,55.5,0.004
11/6/2005,66.1,0
11/7/2005,69,0
11/8/2005,72.3,0
11/9/2005,61.8,0
11/10/2005,72.4,0
11/11/2005,68.6,0
11/12/2005,60,0.154
11/13/2005,51.9,0
11/14/2005,56.9,0.031
11/15/2005,42.6,0.138
11/16/2005,45.9,0
11/17/2005,39,0.161
11/18/2005,47,0
11/19/2005,44.9,0
11/20/2005,55.7,0
11/21/2005,54.6,0
11/22/2005,60.3,0
11/23/2005,61.5,0
11/24/2005,52.4,0
11/25/2005,57.5,0
11/26/2005,56.2,0
11/27/2005,44.5,0.004
11/28/2005,35.2,0
11/29/2005,42.4,0
11/30/2005,38.6,0.024
12/1/2005,39.4,0
12/2/2005,57.3,0
12/3/2005,45.2,0.362
12/4/2005,28,0.028
12/5/2005,28.4,0
12/6/2005,23.7,0.083
12/7/2005,7.4,0.071
12/8/2005,33.6,0
12/9/2005,34.1,0
12/10/2005,42.5,0
12/11/2005,46.1,0
12/12/2005,46.8,0
12/13/2005,40.7,0
12/14/2005,39.8,0.083
12/15/2005,30.2,0
12/16/2005,24,0
12/17/2005,20,0
12/18/2005,19.6,0
12/19/2005,41.5,0
12/20/2005,39.8,0
12/21/2005,53.4,0
12/22/2005,50.6,0
12/23/2005,53.8,0
12/24/2005,51,0
12/25/2005,60.9,0
12/26/2005,57.6,0
12/27/2005,49.8,0
12/28/2005,54.7,0
12/29/2005,47.7,0
12/30/2005,45.3,0
12/31/2005,58.2,0
1/1/2006,52.9,0
1/2/2006,57.7,0
1/3/2006,52.1,0
1/4/2006,46.5,0.024
1/5/2006,48,0.016
1/6/2006,61.9,0
1/7/2006,63.9,0
1/8/2006,50.6,0
1/9/2006,42.5,0
1/10/2006,55.5,0
1/11/2006,57.4,0
1/12/2006,42.9,0
1/13/2006,54.6,0
1/14/2006,60.5,0
1/15/2006,55.2,0
1/16/2006,43.9,0.039
1/17/2006,45.2,0.012
1/18/2006,56.8,0
1/19/2006,47.5,0.232
1/20/2006,32.3,0.087
1/21/2006,36.7,0
1/22/2006,34.9,0
1/23/2006,45,0
1/24/2006,51.1,0
1/25/2006,51.4,0
1/26/2006,47.5,0.004
1/27/2006,46.3,0
1/28/2006,43.1,0
1/29/2006,41.8,0
1/30/2006,52,0
1/31/2006,54.2,0
2/1/2006,51.9,0
2/2/2006,46.9,0.016
2/3/2006,44.3,0
2/4/2006,51.6,0
2/5/2006,46.3,0
2/6/2006,44.6,0
2/7/2006,50.8,0
2/8/2006,58.9,0
2/9/2006,54.5,0
2/10/2006,36.6,0.15
2/11/2006,35.2,0
2/12/2006,49.5,0
2/13/2006,48.5,0
2/14/2006,55.5,0
2/15/2006,50.9,0.035
2/16/2006,39.8,0.287
2/17/2006,20.1,0
2/18/2006,18.6,0.035
2/19/2006,24.3,0
2/20/2006,39.3,0.004
2/21/2006,39.3,0
2/22/2006,44.2,0
2/23/2006,50.4,0
2/24/2006,54.3,0
2/25/2006,50.9,0
2/26/2006,60,0
2/27/2006,66.3,0
2/28/2006,69.9,0
3/1/2006,66.5,0
3/2/2006,55.2,0
3/3/2006,63.1,0
3/4/2006,64.1,0
3/5/2006,61.5,0
3/6/2006,68.9,0
3/7/2006,66,0
3/8/2006,60.2,0.205
3/9/2006,46.9,0.11
3/10/2006,45.4,0.028
3/11/2006,40.7,0.043
3/12/2006,36.8,0.098
3/13/2006,32.3,0.039
3/14/2006,40.3,0.004
3/15/2006,53.2,0
3/16/2006,47.4,0
3/17/2006,52.8,0
3/18/2006,53.1,0.008
3/19/2006,49.7,0.205
3/20/2006,37.4,0.705
3/21/2006,25.8,0.008
3/22/2006,34.8,0.039
3/23/2006,40.1,0
3/24/2006,54.1,0
3/25/2006,62.2,0
3/26/2006,58.6,0
3/27/2006,53.7,0
3/28/2006,63.7,0
3/29/2006,64.6,0.031
3/30/2006,60.6,0.031
3/31/2006,64.1,0
4/1/2006,62.9,0
4/2/2006,59.1,0.012
4/3/2006,63.8,0
4/4/2006,70.9,0
4/5/2006,73.7,0.004
4/6/2006,66.4,0.012
4/7/2006,51.8,0.272
4/8/2006,66.7,0
4/9/2006,74.7,0
4/10/2006,74.4,0
4/11/2006,71.3,0.016
4/12/2006,73.8,0
4/13/2006,80.8,0
4/14/2006,78.5,0
4/15/2006,77,0.031
4/16/2006,76.7,0
4/17/2006,80.7,0
4/18/2006,75.6,0
4/19/2006,60.3,0
4/20/2006,64.5,0
4/21/2006,73.4,0
4/22/2006,80.2,0
4/23/2006,78.2,0.047
4/24/2006,64.8,0.602
4/25/2006,44.9,0.087
4/26/2006,67.1,0
4/27/2006,73.3,0
4/28/2006,71.8,0.063
4/29/2006,59.7,0
4/30/2006,67.6,0
5/1/2006,71.7,0.071
5/2/2006,75.2,0
5/3/2006,72.3,0.067
5/4/2006,59,0.173
5/5/2006,53,0.15
5/6/2006,65.4,0
5/7/2006,68.9,0.008
5/8/2006,69.4,0.016
5/9/2006,66.9,0.083
5/10/2006,64.8,0.173
5/11/2006,65.4,0
5/12/2006,76.4,0
5/13/2006,76.2,0.008
5/14/2006,72.5,0.008
5/15/2006,69.7,0
5/16/2006,76.2,0
5/17/2006,79.2,0
5/18/2006,82,0.004
5/19/2006,85.4,0
5/20/2006,83.9,0.012
5/21/2006,86.1,0.012
5/22/2006,84.7,0
5/23/2006,78.8,0.016
5/24/2006,82.2,0
5/25/2006,85,0
5/26/2006,88.1,0.028
5/27/2006,89.8,0
5/28/2006,88,0
5/29/2006,78.8,0
5/30/2006,72.3,0.063
5/31/2006,71.6,0.189
6/1/2006,78.2,0.043
6/2/2006,87.1,0
6/3/2006,90.4,0
6/4/2006,88.3,0
6/5/2006,91.5,0
6/6/2006,91.1,0
6/7/2006,93.1,0.016
6/8/2006,91.1,0.031
6/9/2006,88.7,0
6/10/2006,87.9,0.008
6/11/2006,89.1,0.016
6/12/2006,90.8,0.02
6/13/2006,95.1,0
6/14/2006,96,0
6/15/2006,94.6,0
6/16/2006,82.5,0.059
6/17/2006,84,0
6/18/2006,87.9,0
6/19/2006,94.8,0
6/20/2006,91.5,0
6/21/2006,89.3,0.035
6/22/2006,77.8,0.067
6/23/2006,87.8,0.024
6/24/2006,84.3,0
6/25/2006,75.5,0.102
6/26/2006,78.6,0.016
6/27/2006,83.2,0
6/28/2006,86.1,0.035
6/29/2006,89.6,0
6/30/2006,92.6,0
7/1/2006,90,0.047
7/2/2006,86.2,0.024
7/3/2006,80.2,0.083
7/4/2006,81.6,0.087
7/5/2006,79.3,0.098
7/6/2006,79.9,0.047
7/7/2006,87.3,0
7/8/2006,84.5,0.402
7/9/2006,62.9,1.102
7/10/2006,77.8,0.154
7/11/2006,84.9,0.098
7/12/2006,88,0
7/13/2006,89.5,0
7/14/2006,94.6,0
7/15/2006,95.8,0
7/16/2006,97.3,0
7/17/2006,95,0
7/18/2006,95,0
7/19/2006,94.6,0
7/20/2006,90.8,0.008
7/21/2006,81.6,0.004
7/22/2006,85,0
7/23/2006,93.3,0
7/24/2006,93.4,0
7/25/2006,91,0.016
7/26/2006,89.6,0.087
7/27/2006,89,0.004
7/28/2006,92.7,0
7/29/2006,93.9,0
7/30/2006,96.3,0
7/31/2006,94.8,0.031
8/1/2006,84.7,0.697
8/2/2006,75.2,0.681
8/3/2006,81.2,0.051
8/4/2006,85.4,0.012
8/5/2006,83.6,0.055
8/6/2006,78.6,0.012
8/7/2006,82,0.008
8/8/2006,88.5,0
8/9/2006,89.3,0
8/10/2006,88.4,0.004
8/11/2006,91.3,0
8/12/2006,87,0.016
8/13/2006,81.2,0.094
8/14/2006,80.3,0.091
8/15/2006,85.7,0
8/16/2006,83.4,0
8/17/2006,88.8,0
8/18/2006,86.3,0
8/19/2006,78.6,0.205
8/20/2006,83.7,0.047
8/21/2006,81.7,0.004
8/22/2006,88.7,0
8/23/2006,89.7,0
8/24/2006,88.9,0.008
8/25/2006,83,0.051
8/26/2006,74.8,0.244
8/27/2006,70.8,0.496
8/28/2006,71.9,0.169
8/29/2006,78.6,0
8/30/2006,86.8,0
8/31/2006,84.4,0.028
9/1/2006,78,0.091
9/2/2006,62.4,0.102
9/3/2006,71.5,0
9/4/2006,71.6,0
9/5/2006,78.3,0
9/6/2006,78.9,0.024
9/7/2006,79,0
9/8/2006,75.8,0.425
9/9/2006,67.2,0.425
9/10/2006,70.4,0.189
9/11/2006,71.9,0.154
9/12/2006,72.4,0.035
9/13/2006,81,0
9/14/2006,81.3,0
9/15/2006,79,0.008
9/16/2006,73.9,0
9/17/2006,61.7,0.016
9/18/2006,63.5,0
9/19/2006,73.9,0
9/20/2006,74.8,0
9/21/2006,69.3,0.185
9/22/2006,61.8,0
9/23/2006,54.3,0.122
9/24/2006,62.5,0
9/25/2006,66.3,0
9/26/2006,74,0
9/27/2006,70.9,0
9/28/2006,75.3,0
9/29/2006,79.5,0
9/30/2006,80.7,0
10/1/2006,81.5,0
10/2/2006,80.1,0
10/3/2006,76.8,0
10/4/2006,72.2,0.008
10/5/2006,77.2,0.008
10/6/2006,80.9,0
10/7/2006,79.1,0
10/8/2006,75.7,0.024
10/9/2006,48.7,0.311
10/10/2006,54.6,0.185
10/11/2006,62.6,0
10/12/2006,63,0.024
10/13/2006,64.3,0
10/14/2006,64.5,0.016
10/15/2006,65.5,0.055
10/16/2006,67.1,0
10/17/2006,62.7,0.276
10/18/2006,38.2,0.283
10/19/2006,50.6,0
10/20/2006,59,0
10/21/2006,51.1,0.165
10/22/2006,45,0
10/23/2006,62.9,0
10/24/2006,60.9,0
10/25/2006,64.2,0
10/26/2006,55.3,1.15
10/27/2006,52.9,0
10/28/2006,62.2,0
10/29/2006,62.8,0
10/30/2006,58.7,0
10/31/2006,41.1,0
11/1/2006,37.5,0
11/2/2006,52,0
11/3/2006,61.4,0
11/4/2006,56.3,0
11/5/2006,58.5,0.008
11/6/2006,61.3,0
11/7/2006,71.4,0
11/8/2006,72.6,0
11/9/2006,61.8,0
11/10/2006,49.2,0
11/11/2006,59,0
11/12/2006,49.2,0.122
11/13/2006,48.7,0.134
11/14/2006,50.2,0.02
11/15/2006,45.9,0
11/16/2006,58.9,0
11/17/2006,52.4,0
11/18/2006,52.4,0
11/19/2006,50.4,0
11/20/2006,63.6,0
11/21/2006,65,0
11/22/2006,65.5,0
11/23/2006,62.9,0
11/24/2006,52.3,0
11/25/2006,55.9,0
11/26/2006,49.6,0
11/27/2006,51.6,0
11/28/2006,45.1,0.004
11/29/2006,30.8,0.311
11/30/2006,28.5,0
12/1/2006,34.2,0
12/2/2006,26.3,0.323
12/3/2006,29.3,0
12/4/2006,42,0
12/5/2006,48.2,0
12/6/2006,40.4,0
12/7/2006,37.3,0
12/8/2006,53.5,0
12/9/2006,52.6,0
12/10/2006,47.7,0
12/11/2006,39.8,0.083
12/12/2006,43.5,0
12/13/2006,47.4,0
12/14/2006,56.3,0
12/15/2006,58.5,0
12/16/2006,44.2,0
12/17/2006,36,0
12/18/2006,33.4,0
12/19/2006,42.4,0.016
12/20/2006,33.4,0.583
12/21/2006,28.7,0.634
12/22/2006,28.7,0
12/23/2006,28.5,0
12/24/2006,31.9,0.012
12/25/2006,35.6,0
12/26/2006,39.5,0
12/27/2006,40.3,0
12/28/2006,30.9,0.114
12/29/2006,30.2,0.571
12/30/2006,27.7,0
12/31/2006,26.7,0
1/1/2007,30.3,0
1/2/2007,37,0
1/3/2007,37.8,0
1/4/2007,46.1,0
1/5/2007,37.5,0.417
1/6/2007,28.5,0
1/7/2007,24.2,0
1/8/2007,41,0
1/9/2007,38.3,0
1/10/2007,41.8,0
1/11/2007,28.1,0
1/12/2007,17.9,0.047
1/13/2007,2.3,0
1/14/2007,8.3,0.122
1/15/2007,19.5,0
1/16/2007,28.3,0
1/17/2007,23.5,0
1/18/2007,15.6,0
1/19/2007,27,0
1/20/2007,26.3,0
1/21/2007,25.1,0.244
1/22/2007,30.3,0
1/23/2007,36.2,0
1/24/2007,35.6,0
1/25/2007,42.2,0
1/26/2007,35.9,0
1/27/2007,33.5,0.067
1/28/2007,36.6,0
1/29/2007,29.1,0
1/30/2007,22.2,0
1/31/2007,18.6,0.079
2/1/2007,16.4,0.031
2/2/2007,13.2,0.087
2/3/2007,26.2,0
2/4/2007,39.9,0
2/5/2007,49,0
2/6/2007,50.2,0
2/7/2007,45.5,0
2/8/2007,38.6,0
2/9/2007,37.7,0
2/10/2007,42,0
2/11/2007,46.1,0
2/12/2007,44.4,0.047
2/13/2007,35.8,0.114
2/14/2007,21,0.039
2/15/2007,27.5,0.055
2/16/2007,42,0
2/17/2007,34.8,0
2/18/2007,46.7,0
2/19/2007,49.8,0.004
2/20/2007,46.9,0.051
2/21/2007,51.3,0
2/22/2007,50.8,0
2/23/2007,48.5,0
2/24/2007,41.4,0.055
2/25/2007,39.8,0
2/26/2007,45.7,0
2/27/2007,50.1,0.008
2/28/2007,45.7,0.295
3/1/2007,30.2,0.024
3/2/2007,26.7,0.004
3/3/2007,34.3,0
3/4/2007,44.4,0
3/5/2007,55.5,0
3/6/2007,55.5,0
3/7/2007,55.7,0
3/8/2007,58.2,0
3/9/2007,59,0
3/10/2007,56.4,0.008
3/11/2007,57.6,0.157
3/12/2007,66.7,0
3/13/2007,70.3,0
3/14/2007,67,0
3/15/2007,64.1,0
3/16/2007,65.8,0
3/17/2007,70.6,0
3/18/2007,70.8,0
3/19/2007,68.8,0
3/20/2007,69.9,0
3/21/2007,67,0
3/22/2007,64.9,0
3/23/2007,65.4,0.047
3/24/2007,55.2,0.539
3/25/2007,66.7,0.012
3/26/2007,65.3,0
3/27/2007,64.3,0.008
3/28/2007,60.1,0
3/29/2007,54.8,0.205
3/30/2007,44.5,0.012
3/31/2007,56.5,0.004
4/1/2007,64.1,0
4/2/2007,68.8,0
4/3/2007,66.3,0
4/4/2007,59,0
4/5/2007,60.1,0.232
4/6/2007,47.3,0.118
4/7/2007,37.4,0
4/8/2007,45.7,0.02
4/9/2007,64.5,0.004
4/10/2007,60.8,0.028
4/11/2007,49.2,0
4/12/2007,48.3,0.02
4/13/2007,42.3,0.165
4/14/2007,59.9,0
4/15/2007,69.5,0
4/16/2007,63.9,0.008
4/17/2007,55.9,0.48
4/18/2007,67.5,0
4/19/2007,63.3,0
4/20/2007,69,0
4/21/2007,67.4,0
4/22/2007,63.2,0
4/23/2007,61.4,0.177
4/24/2007,55.8,0.894
4/25/2007,53.1,0.22
4/26/2007,64.5,0.02
4/27/2007,60.8,0.016
4/28/2007,73.3,0
4/29/2007,78.4,0
4/30/2007,79.1,0
5/1/2007,70.5,0.067
5/2/2007,68.3,0.043
5/3/2007,75.5,0.02
5/4/2007,69,0.059
5/5/2007,60.4,0.398
5/6/2007,54.1,0.177
5/7/2007,54.5,0.059
5/8/2007,64.1,0
5/9/2007,70.6,0.031
5/10/2007,72.1,0
5/11/2007,79,0
5/12/2007,79.8,0.028
5/13/2007,81.7,0
5/14/2007,77.1,0.016
5/15/2007,64.5,0.346
5/16/2007,70.5,0.028
5/17/2007,73,0.063
5/18/2007,76.7,0.035
5/19/2007,77.1,0.02
5/20/2007,77.1,0.051
5/21/2007,77.8,0.016
5/22/2007,72.8,0.346
5/23/2007,55,0.189
5/24/2007,64.1,0.138
5/25/2007,73.5,0
5/26/2007,72.8,0
5/27/2007,78,0.024
5/28/2007,80.7,0.024
5/29/2007,77.5,0.559
5/30/2007,62.8,0.217
5/31/2007,72.8,0.028
6/1/2007,71.9,0
6/2/2007,69.3,0
6/3/2007,70,0.008
6/4/2007,74.1,0.004
6/5/2007,80.3,0.008
6/6/2007,77.9,0
6/7/2007,66.7,0
6/8/2007,72.8,0
6/9/2007,79.8,0
6/10/2007,83.5,0
6/11/2007,87.5,0
6/12/2007,85.5,0.197
6/13/2007,72.4,0
6/14/2007,78.5,0
6/15/2007,84.3,0.031
6/16/2007,88.9,0.055
6/17/2007,91.1,0.008
6/18/2007,85.2,0
6/19/2007,85.2,0.008
6/20/2007,90.6,0
6/21/2007,91.6,0.012
6/22/2007,89.5,0.02
6/23/2007,88.7,0
6/24/2007,94.6,0
6/25/2007,94.4,0
6/26/2007,87.2,0.004
6/27/2007,77.5,0.071
6/28/2007,81.5,0.016
6/29/2007,87.9,0.012
6/30/2007,92,0
7/1/2007,93.7,0
7/2/2007,94.2,0
7/3/2007,92.9,0
7/4/2007,86.1,0
7/5/2007,87,0.008
7/6/2007,88.9,0
7/7/2007,92.9,0
7/8/2007,86.8,0.177
7/9/2007,88,0.008
7/10/2007,85.5,0
7/11/2007,81.7,0
7/12/2007,80.6,0.012
7/13/2007,85.2,0.004
7/14/2007,86.7,0
7/15/2007,91.1,0
7/16/2007,93.9,0
7/17/2007,95.1,0.008
7/18/2007,92,0.075
7/19/2007,87.7,0.031
7/20/2007,85.9,0.016
7/21/2007,91.8,0
7/22/2007,93.9,0
7/23/2007,91.6,0
7/24/2007,92.4,0
7/25/2007,91.9,0
7/26/2007,89.2,0.039
7/27/2007,78.3,0.307
7/28/2007,77.4,0.386
7/29/2007,82.2,0
7/30/2007,85,0
7/31/2007,88.8,0
8/1/2007,87.8,0
8/2/2007,81.8,0.331
8/3/2007,86.9,0.031
8/4/2007,85.9,0
8/5/2007,88.9,0
8/6/2007,87.2,0
8/7/2007,82.5,0.012
8/8/2007,88.2,0
8/9/2007,91.1,0
8/10/2007,90.8,0.028
8/11/2007,90.5,0
8/12/2007,92.4,0
8/13/2007,94.4,0
8/14/2007,90.4,0.016
8/15/2007,86.2,0.059
8/16/2007,85.6,0
8/17/2007,89.1,0.016
8/18/2007,89,0
8/19/2007,91.5,0.008
8/20/2007,92.3,0
8/21/2007,93.6,0
8/22/2007,91.5,0
8/23/2007,83.3,0.031
8/24/2007,79.7,0.106
8/25/2007,87.3,0
8/26/2007,92.4,0
8/27/2007,87,0
8/28/2007,83.1,0
8/29/2007,80.3,0.035
8/30/2007,84.5,0
8/31/2007,89.3,0.004
9/1/2007,86.3,0
9/2/2007,86.7,0
9/3/2007,88.9,0.008
9/4/2007,86.1,0
9/5/2007,86.5,0.008
9/6/2007,83.1,0.035
9/7/2007,79.3,0
9/8/2007,82.5,0
9/9/2007,79,0.035
9/10/2007,67.9,0.189
9/11/2007,77.6,0
9/12/2007,81.9,0
9/13/2007,80.2,0
9/14/2007,68.8,0
9/15/2007,84.7,0.008
9/16/2007,86.4,0.031
9/17/2007,79.1,0.031
9/18/2007,75.4,0.047
9/19/2007,81.6,0
9/20/2007,85.1,0
9/21/2007,84,0
9/22/2007,86.1,0
9/23/2007,82.5,0.028
9/24/2007,78,0.362
9/25/2007,65.9,0.114
9/26/2007,71.1,0
9/27/2007,72.6,0
9/28/2007,79.8,0
9/29/2007,79.5,0.004
9/30/2007,74.1,0.008
10/1/2007,80.1,0
10/2/2007,75.9,0
10/3/2007,81.6,0
10/4/2007,81.1,0
10/5/2007,82.4,0
10/6/2007,82.4,0
10/7/2007,78.7,0.213
10/8/2007,69.9,0.055
10/9/2007,72.4,0
10/10/2007,76.1,0
10/11/2007,76.4,0
10/12/2007,70.8,0
10/13/2007,64.6,0.165
10/14/2007,52.2,0.346
10/15/2007,55.3,0.102
10/16/2007,66.9,0
10/17/2007,62.2,0.024
10/18/2007,55.5,0
10/19/2007,71.8,0
10/20/2007,76.9,0
10/21/2007,68.5,0.378
10/22/2007,52.1,0
10/23/2007,65.5,0
10/24/2007,73.2,0
10/25/2007,75.1,0
10/26/2007,67.4,0
10/27/2007,55.3,0
10/28/2007,69,0
10/29/2007,71.8,0
10/30/2007,72.6,0
10/31/2007,65.3,0.035
11/1/2007,63,0
11/2/2007,58.6,0
11/3/2007,63.6,0
11/4/2007,72.6,0
11/5/2007,63.5,0
11/6/2007,56.6,0
11/7/2007,69.9,0
11/8/2007,70,0
11/9/2007,67.9,0
11/10/2007,68.1,0
11/11/2007,67.7,0
11/12/2007,61.4,0.024
11/13/2007,69.9,0
11/14/2007,65.2,0.024
11/15/2007,62.3,0
11/16/2007,66.9,0
11/17/2007,59.1,0
11/18/2007,68.1,0
11/19/2007,72.6,0
11/20/2007,63.2,0
11/21/2007,37.8,0.354
11/22/2007,28.6,0
11/23/2007,24.6,0
11/24/2007,37.7,0
11/25/2007,46.5,0
11/26/2007,39,0
11/27/2007,55.8,0
11/28/2007,42,0.071
11/29/2007,37.6,0
11/30/2007,37.5,0
12/1/2007,39.7,0
12/2/2007,40.8,0.012
12/3/2007,54.4,0
12/4/2007,64,0
12/5/2007,54.6,0
12/6/2007,50.4,0.051
12/7/2007,42.8,0.413
12/8/2007,35.8,0.169
12/9/2007,26.7,0.169
12/10/2007,38.6,0
12/11/2007,26.2,0.252
12/12/2007,33.4,0
12/13/2007,26.3,0
12/14/2007,21.3,0.055
12/15/2007,20.7,0
12/16/2007,33.9,0
12/17/2007,36.9,0
12/18/2007,36.7,0
12/19/2007,41.9,0
12/20/2007,44.9,0
12/21/2007,35.2,0.02
12/22/2007,28.1,0.031
12/23/2007,34.2,0
12/24/2007,40.2,0
12/25/2007,34,0.366
12/26/2007,23.2,0.004
12/27/2007,18.4,0.201
12/28/2007,15.9,0.035
12/29/2007,18.1,0
12/30/2007,30.3,0.008
12/31/2007,25.4,0.11
1/1/2008,20,0
1/2/2008,33.4,0
1/3/2008,37.2,0
1/4/2008,38.1,0
1/5/2008,44.5,0
1/6/2008,38.7,0.024
1/7/2008,35,0.008
1/8/2008,27.5,0.071
1/9/2008,29.9,0.079
1/10/2008,30.3,0.004
1/11/2008,37,0
1/12/2008,33.4,0
1/13/2008,32.2,0
1/14/2008,37.1,0
1/15/2008,38.2,0
1/16/2008,35.1,0.102
1/17/2008,23,0
1/18/2008,22.4,0.024
1/19/2008,26.7,0.059
1/20/2008,32.7,0
1/21/2008,25.2,0
1/22/2008,24.8,0
1/23/2008,24.5,0
1/24/2008,30.3,0
